code,title,author,category,publisher,quantity, coverImage
3zprbh79,FT1 - Dạy con làm giàu - 3 - Hướng dẫn đầu tư,Robert T. Kiyosaki,Tâm lý - Giáo dục,Nxb Trẻ,1
hyslpoqy,FT1 - Giới hạn của bạn chỉ là xuất phát điểm của tôi,Mèo Maverick,Kỹ năng mềm,NXB Thế Giới,1
4nty6wst,FT1 - Mật mã Tây Tạng 3,Hà Mã,Văn học - Tiểu thuyết,NXB Hội Nhà Văn,1
ekf25phd,FT1 - Ý THIÊN ĐỒ LONG KÝ SỐ 5,KIM DUNG,Văn học - Tiểu thuyết,NXB VĂN HỌC,1
ekf25phk,FT1 - Đừng tin chém gió đấy !!!,FSoft,Other,NXB thế giới,1
b2ilyafy,FT1 - Dạy con làm giàu - 2 - Sử dụng đồng vốn,Robert T. Kiyosaki,Tâm lý - Giáo dục,Nxb Trẻ,1
xauytzjm,FT1 - Nóng giận là bản năng Tỉnh lặng là bản lĩnh,Tống Mặc,Kỹ năng mềm,NXB Thế giới,1
0h9upodq,FT1 - Ý THIÊN ĐỒ LONG KÝ SỐ 7,KIM DUNG,Văn học - Tiểu thuyết,NXB VĂN HỌC,1
c5dd5hxq,FT1 - Lâu đài thủy tinh (The Glass Castle),Jeannette Walls,Hồi ký - Tiểu sử - Tự truyện,NXB Văn Hóa Thông Tin,1
c5dd5hxm,FT1 - Menschen A1.2,Sandra Evans Angela Pude Franz Specht,Ngoại ngữ,Hueber,1
fbef1orp,FT1 - Thời gian thầm lặng,Hàn vĩnh nguyên,Văn học - Tiểu thuyết,Nxb mũi cà mau,1
lg0un0qa,FT1 - Kỷ nguyên hỗn loạn - Những cuộc khám phá trong thế giới mới,Alan Greenspan,Kinh tế - Quản trị,NXB trẻ,1
pljpl9mj,FT1 - Chuyện đông chuyện tây,An Chi,Lịch sử - Địa lý,NXB trẻ,3
v54n4zy8,FT1 - Lược sử thời gian,Stephen Hawking,Khoa học tự nhiên - Kỹ thuật,NXB trẻ,2
3i9tjiod,FT1 - Những chàng trai xấu tính,Nguyễn Nhật Ánh,Văn học - Tiểu thuyết,NXB Trẻ,1
l0detobw,FT1 - quản lý thời gian hiệu quả,patrick forsyth,Kỹ năng mềm,nxb lao động,1
2xc537zt,FT1 - Nghiệp vụ văn thư lưu trữ,Hoàng Lê Minh,Kỹ năng mềm,NXB Văn hóa -Thông tin,1
0usgnm8z,FT1 - Tôi thấy hoa vàng trên có xanh,Nguyễn nhật ánh,Văn học - Tiểu thuyết,Nxb trẻ,1
xvcitw1b,FT1 - tảng băng tan,john kotter,Kỹ năng mềm,nxb tổng hợp tphcm,2
tw4zvaq6,FT1 - Nghiệp vụ thư ký văn phòng,Hoàng Giang,Kỹ năng mềm,NXB Văn hóa - Thông tin,1
xbljeb3p,FT1 - Những người thích khóc,Azit Nexin,Văn học - Tiểu thuyết,NXB Lao Động - Xã Hội,1
5splskfd,FT1 - Tuyết,Maxence Fermine,Văn học - Tiểu thuyết,NXB Văn Học,1
m5p8hahw,FT1 - nhân tố enzyme,hiromi shinya,Y học - Sức khỏe - Thể thao,nxb thế giới,4
nv6rtxfg,FT1 - Work Rules (Quy tắc của Google),Laszlo Bock,Kinh tế - Quản trị,NXB thế giới,1
l5yfketc,FT1 - Kỹ năng lãnh đạo của người Nhật,Masakasu Sugiura,Kỹ năng mềm,NXB Đại học Kinh Tế Quốc Dân,1
86kz5c2o,FT1 - Mặt trời nhà Scorta,Laurent Gaude,Văn học - Tiểu thuyết,NXB Hội Nhà Văn,1
sg1muy52,FT1 - Tôi là Bento,Nguyễn Nhật Ánh,Văn học - Tiểu thuyết,NXB trẻ,1
sg1muy53,FT1 - Professional Certificate in English - Academic Reading Writing and Listening,Mr. Gerson C. Lapid,Ngoại ngữ,MDIS School of Languages and Education,1
sdmfjf1g,FT1 - Kỹ năng quản lý dự án hiệu quả,Clydebank Business,Kỹ năng mềm,NXB Phụ nữ,2
v4v1bdli,FT1 - Rừng nauy,Haruki murakami,Văn học - Tiểu thuyết,Nxb hội nhà văn,1
nb0aaq0b,FT1 - Gió lẻ và 9 câu chuyện khác,Nguyễn Ngọc Tư,Văn học - Tiểu thuyết,NXB trẻ,1
h7rlog6t,FT1 - Giải mã bí ẩn thung lũng Silicon,Michelle E. Messina và Jonathan C. Bear,Kinh tế - Quản trị,NXB thế giới,1
ijef9scu,FT1 - Cuộc Chia ly của những Vì sao,Trung Trung Đỉnh,Văn học - Tiểu thuyết,NXB Kim Đồng,1
nl5xpkul,FT1 - Cọp Trắng,Aravind Adiga,Văn học - Tiểu thuyết,NXB Trẻ,2
4iuipv0b,FT1 - Ngày mai không hẹn trước,Debbie Macomber,Văn học - Tiểu thuyết,Nxb Hội nhà văn,1
g1o0t96d,FT1 - Ký Ức Không Quên,Jonathan Schell,Văn học - Tiểu thuyết,NXB trẻ,1
r65qf0nw,FT1 - Có anh trong đời,Debbie Macomber,Văn học - Tiểu thuyết,Nxb hội nhà văn,1
av7ok3a6,FT1 - Nơi Xa,Văn Linh,Văn học - Tiểu thuyết,NXB Kim Đồng,1
kux7r135,FT1 - Tâm hồn cao thượng,Nguyễn Khải,Văn học - Tiểu thuyết,NXB trẻ,1
g5izpbr7,FT1 - THƠ DẤU ẤN CUỘC ĐỜI,MINH SỬ,Văn học - Tiểu thuyết,Không có,1
u12nqq7o,FT1 - nhân tố enzyme - minh hoạ,hiromi shinya,Y học - Sức khỏe - Thể thao,nxb thế giới,1
u12nqq71,FT1 - Ăn Cầu Nguyện Yêu,Elizabeth Gilbert,Hồi ký - Tiểu sử - Tự truyện,NXB Phụ Nữ,1
pac28ew5,FT1 - Business model generation,Alexander osterwalder & yves pigneur,Kinh tế - Quản trị,Nxb lao động,2
80icqnlo,FT1 - Tướng Lâm Kỳ Đạt,Hoàng Văn Bổn,Văn học - Tiểu thuyết,NXB Kim Đồng,1
4nyysteg,FT1 - Con Gái Mỹ,Meg Cabot,Kỹ năng mềm,NXB Văn hóa - Thông tin,1
arxj8vrr,FT1 - Trăng nước chương dương,Hà Ân,Văn học - Tiểu thuyết,NXB Kim Đồng,1
j9eiq9m9,FT1 - Thơ mang màu sắc Hồ Xuân Hương,Nhiều tác giả,Văn học - Tiểu thuyết,Sở văn hoá thông tin Vĩnh Long,1
tdkxgc5s,FT1 - Một đời như kẻ tìm đường,Phan Văn Trường,Kinh tế - Quản trị,Nxb Trẻ,1
mszqjyi1,FT1 - Cát cháy,Thanh Quế,Văn học - Tiểu thuyết,NXB Kim Đồng,1
qpdxxx1h,FT1 - Bởi vì yêu,Guillame Musso,Văn học - Tiểu thuyết,NXB Hội Nhà Văn,1
ob0or05z,FT1 - Nửa mặt trời vàng,Chimamanda Ngozi Adichie,Văn học - Tiểu thuyết,NXB Lao Động,1
6yj0y1fx,FT1 - Bạn Gái trên đường sự nghiệp,Hoàng Xuân Việt,Kỹ năng mềm,NXB Thanh niên,1
wo87n4ja,FT1 - Bad blood (Máu bẩn),John Carreyrou,Kinh tế - Quản trị,NXB thế giới,1
917l19hh,FT1 - Mật mã Tây Tạng 2,Hà Mã,Văn học - Tiểu thuyết,NXB Văn Hóa Sài Gòn,1
au1imrxw,FT1 - PHI LÝ TRÍ,DAN ARIELY,Kinh tế - Quản trị,NXB LAO ĐỘNG,1
6ywn1ky4,FT1 - Sắc lá momiji,Miyamoto Teru,Tâm lý - Giáo dục,NXB Văn Học,1
2udpcdvx,FT1 - Tư duy nhanh và chậm,Daniel Kahneman,Kinh tế - Quản trị,Nxb Thế giới,1
36558h9i,FT1 - Tam Quốc Diễn Nghĩa,Thành Quân Úc,Văn học - Tiểu thuyết,NXB Lao Động Xã Hội,1
8shiz9de,FT1 - Mãi đừng xa tôi,Kazuo Ishiguro,Văn học - Tiểu thuyết,NXB Văn học,1
1jimygjx,FT1 - AMRITA,BANANA YOSHIMOTO,Văn học - Tiểu thuyết,NXB HỘI NHÀ VĂN,1
003tamn2,FT1 - Sherlock Holmes toàn tập 2,Arthur Conan Doyle,Văn học - Tiểu thuyết,NXB Văn Hóa Thông Tin,1
gk2q2bg8,FT1 - The one thing,Jay Papasan và Gary Keller,Kinh tế - Quản trị,NXB Lao Động - Xã Hội,1
rriky84i,FT1 - bước chậm lại giữa thế gian vội,Hae Min,Triết học - Tôn giáo - Tâm linh,NXB Hội Nhà Văn,1
yfsuksyn,FT1 - Đẹp & Buồn,Yasunari Kawabata,Văn học - Tiểu thuyết,NXB Văn hóa Sài Gòn,1
2myck91f,FT1 - Tuyết hoa và Cây quạt bí mật,Lisa See,Văn học - Tiểu thuyết,NXB Hội Nhà Văn,1
pcctokga,FT1 - Android Application Development,Android ATC team,Khoa học tự nhiên - Kỹ thuật,ATC Advanced Training Consultants,1
g4835i67,FT1 - Nghĩ kiểu Zuck thành công như Facebook,Ekaterina Walter,Kinh tế - Quản trị,NXB phụ nữ,1
2d11inrh,FT1 - Sống lưng của jesse,Yamanda Amy,Văn học - Tiểu thuyết,NXB Văn Hóa Sài Gòn,1
zdcw9ldw,FT1 - THE SECRET,RHONDA BRYNE,Kỹ năng mềm,NXB LAO ĐỘNG,1
tz46mmat,FT1 - Nhẫn Thạch,Atiq Rahimi,Văn học - Tiểu thuyết,NXB Hội Nhà Văn,1
tdk0b67z,FT1 - Sức mạnh của việc đặt câu hỏi Tại Sao,C.Richard Weylman,Kỹ năng mềm,NXB Công Thương,1
lisu75z8,FT1 - Lãnh đạo phong cách Barack Obama,Shel Leanne,Kinh tế - Quản trị,NXB thế giới,1
aael0sa7,FT1 - Try! N4 Japanese Language Proficiency,Nhóm tác giả,Ngoại ngữ,Ask Publishing,1
lrn1gbzz,FT1 - Sanshiro,Natsume Soseki,Văn học - Tiểu thuyết,NXB Văn Học,1
qitq5t2f,FT1 - yêu đi rồi khóc,Hamlet Trương,Nghệ thuật - Giải trí,NXB Khoa học,1
fey4wfpw,FT1 - Những ngày tháng chỉ muốn rong chơi,Nguyễn Phước Huy,Văn học - Tiểu thuyết,NXB Văn học,1
4e38rk7z,FT1 - Ba ơi mình đi đâu,Jean-Louis Fournier,Tâm lý - Giáo dục,NXB Hội Nhà Văn,1
c8qzmbqp,FT1 - Quảy gánh băng đồng ra thế giới,Nguyễn Phi Vân,Văn học - Tiểu thuyết,NXB Trẻ,1
8ocdz1xs,FT1 - Ở NGƯỠNG CỦA CUỘC ĐỜI,LÝ LAN,Hồi ký - Tiểu sử - Tự truyện,NXB VĂN NGHỆ,1
7c0m2t75,FT1 - Bay xuyên những tầng mây,Hà Nhân,Văn học - Tiểu thuyết,NXB Văn Học,1
ftw4ekzs,FT1 - Người tính,Marguerite Duras,Văn học - Tiểu thuyết,NXB Hội Nhà Văn,1
adq0jiy9,FT1 - Sống như cây rừng,Hà Nhân,Văn học - Tiểu thuyết,NXB Văn Học,1
adq0jiy1,FT1 - Hành Trình Xương Thủy Tinh,Nguyễn Thị Thu Sương,Văn học - Tiểu thuyết,NXB Trẻ,1
dmhob8ec,FT1 - Tảng Băng Tan (Our Iceberg Is Melting),John Kotter và Holger Rathgeber,Other,NXB Tổng Hợp TP.HCM,1
5axbzpby,FT1 - Sững sờ & run rẩy.,Amelie Nothbomb,Văn học - Tiểu thuyết,NXB Văn Học,1
4bxo7y8e,FT1 - Nhện Tuyết,Jenny Nimmo,Văn học - Tiểu thuyết,NXB Trẻ,1
4v9z8chz,FT1 - Sử dụng tiếng Anh trong Email cá nhân và công việc,Lê Huy Lâm,Kỹ năng mềm,NXB Tổng Hợp Thành Phố Hồ Chí Minh,1
5dmysfcx,FT1 - bán khống,Michael lewis,Kinh tế - Quản trị,nxb kinh tế quốc dân,1
rpn8r4w1,FT1 - Việc hôm nay chớ để ngày mai,Richard Templar,Kỹ năng mềm,NXB Lao động - Xã hội,1
iyqy5sn9,FT1 - Cẩm Nang Hướng Dẫn Mua Lại & Sát Nhập,Timothy J. Galphin & Mark Herndon,Kinh tế - Quản trị,NXB Tổng Hợp TP. HCM,1
tj3s5mj8,FT1 - Những chuyện kể của Beedle người hát rong,J.K.Rowling,Văn học - Tiểu thuyết,NXB Trẻ,1
olrkhnyj,FT1 - Ý THIÊN ĐỒ LONG KÝ SỐ 1,KIM DUNG,Văn học - Tiểu thuyết,NXB VĂN HỌC,1
ckbkox01,FT1 - Xa xôi thôn ngựa già,Ma văn kháng,Văn học - Tiểu thuyết,Nxb phụ nữ,1
jl33ulib,FT1 - Phải trái đúng sai,michael sandel,Kỹ năng mềm,nxb trẻ,1
00sxkw90,FT1 - Ý THIÊN ĐỒ LONG KÝ SỐ 2,KIM DUNG,Văn học - Tiểu thuyết,NXB VĂN HỌC,1
sc78hffs,FT1 - The Balanced Scorecard: Thẻ Điểm Cân Bằng,Robert S.Kaplan & David P.Norton,Kinh tế - Quản trị,NXB Trẻ,1
c7f03uy4,FT1 - Cửa hành cho những kẻ chán sống,Jean Teulé,Kỹ năng mềm,NXB Hội Nhà Văn,1
7xsiye7g,FT1 - Đôn Kihote Nhà quý tộc tài ba xứ Mantra,Miguel De Cervantes Saavedra,Văn học - Tiểu thuyết,NXB Văn học,1
9r5yayj5,FT1 - Ngày thường hà nội,Băng sơn,Hồi ký - Tiểu sử - Tự truyện,Nxb văn học,1
6fkqxuoz,FT1 - tốc độ của niềm tin,stephen MR Covey,Kỹ năng mềm,nxb trẻ,1
28wr61v4,FT1 - ELLEN Degeneres,Nghiêm túc thì tôi chỉ đùa thôi,Hồi ký - Tiểu sử - Tự truyện,NXB Thế Giới,1
khqk4u9c,FT1 - Nghĩ về thăng long hà nội,Hội khoa học lịch sử tp HCM,Lịch sử - Địa lý,Nxb Trẻ,1
xn3y26gt,FT1 - Sự bình yên trong tâm hồn,Cẩm tiên,Tâm lý - Giáo dục,NXB Văn hóa thông tin,1
eq2qjbel,FT1 - Đô-la Hay Lá Nho?Lột Trần Cô Nàng Kinh Tế Học,Charles Wheelan,Kinh tế - Quản trị,NXB Lao Động - Xã Hội,1
hz5n489z,FT1 - Sống bằng cả trái tim,Nguyễn Văn Như,Tâm lý - Giáo dục,NXB Thế giới,1
zpok1f6q,FT1 - Leo núi phú sĩ,Trần quân ngọc,Hồi ký - Tiểu sử - Tự truyện,Nxb văn học,1
x9sfmc87,FT1 - Quy tắc của sự thanh lịch,Emiko Kato,Kỹ năng mềm,NXB Thế giới,1
6wtbc4cf,FT1 - Nếu tôi biết được khi còn 20,Tina Seelig,Kinh tế - Quản trị,NXB trẻ,1
a0wqnujy,FT1 - Thiền khí tâm,Master Sridevi Tố Hải,Triết học - Tôn giáo - Tâm linh,NXN phụ nữ,1
29h0l0p2,FT1 - Sushi cho người Mới Bắt Đầu,Marian Keyes,Văn học - Tiểu thuyết,NXB Hội nhà văn,1
1afvhx7n,FT1 - Văn Minh Làm Giàu & Nguồn Gốc Của Cải,TS. Vương Quân Hoàng,Kinh tế - Quản trị,NXB Chính Trị Quốc Gia,1
1upd6t34,FT1 - Chiến thắng con quỷ trong bạn,Napoleon Hill,Tâm lý - Giáo dục,NXB Thái Hà,1
1myn7x15,FT1 - Tín đồ Shopping oanh tạc Manhattan,Sophie Kinsella,Văn học - Tiểu thuyết,NXB Hội nhà văn,1
b46ujrgf,FT1 - Project management essential Course,FPT Software,Học liệu,FPT Software,1
xenepq8x,FT1 - スピードマスター! 漢字検定2級 出題回数別 問題集: Speed Master! Sách bài tập theo số lần ra đề thi Hán tự cấp độ 2,Takahashi Shoten,Ngoại ngữ,Takahashi Shoten,1
xenepq81,FT1 - Introduction to Management Business and Marketing,Management Development Institute of Singapore,Học liệu,MDIS,1
d21ct7sq,FT1 - The Discover your True North,Nick Craig & Bill George & Scott Snook,Học liệu,Wiley,1
91fa361p,FT1 - ベトナム,池田浩明 (Ikeda Hiroaki),Ngoại ngữ,情報センター出版局,1
gsf0ds9y,FT1 - Không bao giờ là thất bại tất cả là thử thách,Chung Ju Yung,Hồi ký - Tiểu sử - Tự truyện,NXB thế giới,1
yuj7djf4,FT1 - 回転する熱帯 (The Spinning Tropics),望月飛鳥 (Aska Mochizuki),Ngoại ngữ,Japan,1
t91dvyg4,FT1 - 本試験型 漢字検定 1級 試験問題集 (Kiểu đề thi thật - Tuyển tập đề thi Kentei Kanji cấp 1),No,Ngoại ngữ,NXB Thành lập bởi 成美堂出版編集部編 (Ban biên tập Seibido Shuppan),1
68rxb22q,FT1 - Kanji Kentei 3 kyu [Hinshutsudo Jun] Mondai-shuu (漢字検定 3級 [頻出度順]問題集) (Tuyển tập đề thi Kiểm định Hán tự cấp độ 3),No,Ngoại ngữ,NXB Takahashi Shoten (高橋書店),1
wxgb0acm,FT1 - 奇貨,松浦理英子,Ngoại ngữ,新潮社,1
ogoxxoah,FT1 - Bản mẫu đề thi Kanken Cấp 2 (本試験型漢字検定2級試験問題集).,No,Ngoại ngữ,No,1
ogoxxoa0,"FT1 - Kanji Kentei Jun 2-kyu Shutsudai Kaisubetsu Mondai Shu: Speed Master!"" (Bộ đề thi phân loại theo tần suất ra đề Kanji Kentei cấp độ tiền 2: Speed Master!",No,Ngoại ngữ,No,1
3xls45r0,FT1 - CD: Shin Nihongo no Kiso II,N/A,Học liệu,AOTS,1
i7lxdhne,FT1 - 漢字検定 準1級 試験問題集 2006年版,成美堂出版編集部,Ngoại ngữ,成美堂出版,1
i7lxdhn3,FT1 - TOEFL,Michael A.Pyle M.A. & Mary Ellen Munoz Page M.A,Ngoại ngữ,Cliffs,1
c7r0s3gv,FT1 - Quốc gia khởi nghiệp,Dan Senor & Saul Singer,Kinh tế - Quản trị,NXB Thế Giới,3
kvltkszy,FT1 - Enlarging your vocabulary,NGUYỄN THANH CHƯƠNG,Ngoại ngữ,NXB Trẻ,1
b7b7ugej,FT1 - LUẬT TRÍ NÃO,John Medina,Kỹ năng mềm,NXB Lao động - Xã hội,1
tw5gtfqm,FT1 - Ứng dụng AI vào doanh nghiệp,Hoàng Nam Tiến,Kinh tế - Quản trị,NXB Dân Trí,1
yb2h0z4p,FT1 - Hoá giải sợ hãi bằng tình thương,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Thế Giới,4
zxu7oulh,FT1 - The power of now,Eckhart Tolle,Kỹ năng mềm,NXB Tổng Hợp TPHCM,1
7hv37vaj,FT1 - Giận,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Thế Giới,5
1xa1bewg,FT1 - Tâm tình với đất mẹ,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Dân Trí,1
8nj2c7js,FT1 - Giao tiếp người bản xứ trong 3 tháng,Benny Lewis,Ngoại ngữ,NXB khoa học xã hội,1
jkwpde4e,FT1 - Nhà Lãnh Đạo Tương Lai,Jacob Morgan,Kinh tế - Quản trị,NXB Thế Giới,1
7f1czye5,FT1 - Tôi nói gì khi nói về chạy bộ,Haruki Murakami,Y học - Sức khỏe - Thể thao,NXB hội nhà văn,1
tcydzwp0,FT1 - Làm Cha Mẹ Tỉnh Thức,Shefali Tsabary,Tâm lý - Giáo dục,NXB Lao Động,1
nfnnmiia,FT1 - Giao Trồng Hạnh Phúc,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Lao Động,1
xefcwf29,FT1 - Đừng bao giờ chia đôi lợi ích trong mọi cuộc đàm phán,CHIRS VOSS,Tâm lý - Giáo dục,NXB Thế Giới,1
i2rwnkwd,FT1 - Muốn an được an,Thích Nhất Hạnh,Tâm lý - Giáo dục,NCB Lao Động,1
qkjgeeuh,FT1 - Tĩnh Lặng,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Thế Giới,1
2gm3hus3,FT1 - Thương lượng không nhân nhượng,Roger Fisher - William Ury,Tâm lý - Giáo dục,NXB Tài Chính,1
8pgeloky,FT1 - Cho đất nước đi lên,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXH Hồng Đức,1
fpp7a57c,FT1 - Thiền Sư và Em Bé,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Dân Trí,1
2esh49wn,FT1 - An Lạc từng bước chân,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Lao Động,1
unjt5r6t,FT1 - Dẫn dắt một bầy sói hay chăn một đàn cừu,Tiffani Bova,Kỹ năng mềm,NXB Dân Trí,1
wh30dsjc,FT1 - Quyền lực địch thực,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Thế Giới,1
rp5j4ngq,FT1 - Tri kỷ của bụt,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB Thế Giới,1
opmmy2cg,FT1 - Từ sông Bến Hải đến Dinh Độc Lâp,Thiếu tướng Hoàng Đan,Lịch sử - Địa lý,NXB Thông Tân,1
86nbsvy1,FT1 - Khát Vọng Việt,Đỗ Cao Bảo,Kinh tế - Quản trị,NXB Thế Giới,1
euhtj7s6,FT1 - Thư cho em,Hoàng Nam Tiến,Hồi ký - Tiểu sử - Tự truyện,NXB Hội nhà văn,1
64nwzm0w,FT1 - Dám nghĩ lại,Adam Grant,Kỹ năng mềm,NXB Dân Trí,1
v47dq6ji,FT1 - Biến tiềm năng thành tài năng,Adam Grant,Kỹ năng mềm,NXB Dân Trí,1
b79oi4nv,FT1 - Tâm lý học về tiền,MORGAN HOUSEL,Kinh tế - Quản trị,NXB Dân Trí,1
83xfvxvr,FT1 - Huấn luyện cảm xúc,Christina Sungaie Choi & Peck Cho,Tâm lý - Giáo dục,NXB Thế Giới,1
1w7zkcie,FT1 - Dám Hạnh Phúc,Kishimi Ichiro & Koga Fumitake,Tâm lý - Giáo dục,NXB Dân Trí,1
yri3mgjf,FT1 - Tái tạo tổ chức,Frederic Laloux,Kinh tế - Quản trị,NXB Thế Giới,2
nar04e2j,FT1 - Trí Tuệ Đồng Hành,Ethan Mollick,Kinh tế - Quản trị,NXB Thế Giới,1
5kwuq7gh,FT1 - Đi tìm lẽ sống,Viktor E.Frankl,Kỹ năng mềm,NXB Tổng Hợp Tp.HCM,1
p6e2wadt,FT1 - Nghĩ khác làm khác,Trương Nguyện Thành,Kỹ năng mềm,NXB Công Thương,1
k3o2ynpt,FT1 - Dám bị ghét,Kishimi Ichiro & Koga Fumitake,Kỹ năng mềm,NXB Dân Trí,1
p4ji6n67,FT1 - 13 bài giảng của Giáo Tiến về quản trị và lãnh đạo,Hoàng Nam Tiến,Kinh tế - Quản trị,NXB Thế Giới,1
41md554b,FT1 - Atomic habits,James Clear,Kỹ năng mềm,NXB Thế Giới,2
ejhs96io,FT3 - Ai che lưng cho bạn,Keith Ferrazzi,Kỹ năng sống,NXB Trẻ,1
3b1y73de,FT3 - Khiến người khác thay đổi suy nghĩ,Rob Jolles,Kỹ năng sống,NXB Trẻ,1
tkd0sjsu,FT3 - Hẹn gặp trên đỉnh cao,Zig Ziglar,Kỹ năng sống,NXB Đà Nẵng,1
jmzmi3kg,FT3 - Bản lĩnh người làm giám đốc,Nguyễn Duy,Quản trị - Lãnh đạo,NXB Hồng Đức,1
7lbdt711,FT3 - Vị giám đốc một phút,Ken Blanchard & Spencer Johnson,Quản trị - Lãnh đạo,NXB Tổng hợp TPHCM,1
95pfzr1v,FT3 - 90 ngày đầu tiên làm sếp,Michael Watkins,Quản trị - Lãnh đạo,NXB Lao động - Xã hội,1
yxzm083f,FT3 - Nhà quản trị thành công,Peter F. Druckers,Quản trị - Lãnh đạo,NXB Lao động,1
yxeyvv5i,FT3 - Tứ thư lãnh đạo - Thuật quản trị,Hòa Nhân,Quản trị - Lãnh đạo,NXB Lao Động,1
08i2ispb,FT3 - Tứ thư lãnh đạo - Thuật xử thế,Hòa Nhân,Quản trị - Lãnh đạo,NXB Lao Động,1
wt2lerld,FT3 - Tứ thư lãnh đạo - Thuật lãnh đạo,Hòa Nhân,Quản trị - Lãnh đạo,NXB Lao Động,1
gk6fg6mb,FT3 - 21 nguyên tắc vàng của nghệ thuật lãnh đạo,John Maxwell,Quản trị - Lãnh đạo,NXB Lao Động,3
5s0imenq,FT3 - Nhà đào tạo sành sỏi,Đỗ Huân,Quản trị - Lãnh đạo,NXB Lao Động,1
p6fhatxx,FT3 - Kim Cương trong mỏ vàng,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
xh045ik5,FT3 - Cuốn sách nhỏ cho nhà lãnh đạo lớn,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
4ko7lohh,FT3 - Bạn không thể đổi hướng gió nhưng có thể điều khiển cánh buồm,NIC Peeling,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
apkwef7o,FT3 - 25 nghệ thuật đắc nhân tâm,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
4gq2hrbl,FT3 - Học từ vấp ngã để từng bước thành công,John C. Maxwell,Quản trị - Lãnh đạo,NXB Dân Trí,1
5o1kq0pa,FT3 - Tinh hoa lãnh đạo,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động,1
6z5wpu8q,FT3 - Nhà lãnh đạo 360⁰ - The 360⁰ Leader,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,2
bcubxdwu,FT3 - Phát triển kỹ năng lãnh đạo,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,2
07ubm3he,FT3 - Nhân tố đột phá,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
4weh07ds,FT3 - Hành trình tới thành công,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
gorlretl,FT3 - 21 phẩm chất của nhà lãnh đạo,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
oh6pq2he,FT3 - 17 nguyên tắc vàng trong làm việc nhóm,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
mns9ot50,FT3 - Quản lý 80/20,Richard Koch,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
9nhvkb1p,FT3 - Nghệ thuật giữ chân nhân viên giỏi,J. Leslie McKeown,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
9beqcosk,FT3 - Động lực chèo lái hành vi,Daniel H.Pink,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
00gse5e1,FT3 - Bí quyết dùng người,Tạ Ngọc Ái,Quản trị - Lãnh đạo,NXB Hồng Đức,1
3oi8grbw,FT3 - Từ tốt đến vĩ đại,Jim Collins,Quản trị - Lãnh đạo,NXB Trẻ,1
4sh3xac2,FT3 - Tư duy nhanh và chậm,Daniel Kahneman,Quản trị - Lãnh đạo,NXB Thế giới,1
v7tyiurl,FT3 - Những nhà lãnh đạo vĩ đại,John Baldoni,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
7ch93b3l,FT3 - 25 quy luật vàng dành cho nhà quản lý doanh nghiệp toàn cầu,William E. Heinecke & Johnathan Marsh,Quản trị - Lãnh đạo,NXB Trẻ,1
v53kv90v,FT3 - Ươm mầm tài năng lãnh đạo,Robert M. Fulmer & Jay A. Conger,Quản trị - Lãnh đạo,NXB Trí Thức,1
u8qx6dpt,FT3 - 7 thái độ quyết định thành công,Thống Nhất (Biên soạn),Quản trị - Lãnh đạo,NXB Văn Hóa - Thông tin,1
o4kkwb02,FT3 - 12 nhân tố quản lý hiệu quả,Rodd Wagner & James K. Hartẻ,Quản trị - Lãnh đạo,NXB Lao Động,1
wjc01nlm,FT3 - 103 sai lầm mà người quản lý hay mắc phải,Hoàng Mai - Minh Lâm (Tổng hợp - Biên soạn),Quản trị - Lãnh đạo,NXB Văn Hóa - Thông tin,1
0a3yk7or,FT3 - Xây dựng quan hệ để thành công trong sự nghiệp,Diane Darling,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
